title,company,location,eligibility,skills,description,apply_url,salary,category_slug,source_name,source_url,featured_job,application_deadline
Product Design Intern (UI/UX),Antropi Robotics,"Bangalore, Karnataka, India",B.E / B.Tech (2026 Batch),"UI/UX Design, Artificial Intelligence (AI), Computer Vision, MIS Reporting & Documentation, Problem Solving, Data Structures & Algorithms (DSA), Git / GitHub","Key Responsibilities
Product Design:
Design intuitive user interfaces and end-to-end user experiences for customer-facing products, internal tools, and factory-floor applications.
User Experience & Workflows:
Study user journeys, identify friction points, and simplify complex manufacturing and operational workflows into intuitive experiences.
Design Systems & Prototyping:
Create wireframes, interactive prototypes, reusable components, and scalable design systems using Figma.
Cross-functional Collaboration:
Work closely with founders and engineers to translate product ideas into production-ready interfaces that balance usability and technical feasibility.
Website & Brand Experience:
Lead the continuous improvement of the company website while maintaining a consistent visual identity.
Marketing & Communication Design:
Create pitch decks, marketing collateral, social media creatives, illustrations for articles and white papers, and other company assets.
Design Consistency:
Maintain visual consistency across products, branding, and customer touchpoints through thoughtful design standards and documentation.
Required Skills & Traits
Strong Product Design Fundamentals:
Good understanding of UI, UX, interaction design, visual hierarchy, typography, color, spacing, and accessibility.
Figma Proficiency:
Comfortable designing complete product experiences using components, Auto Layout, prototyping, and design systems.
Systems Thinking:
Ability to understand complex workflows and simplify them into intuitive user experiences.
Visual Design Skills:
Strong attention to detail with the ability to produce polished, production-quality interfaces.
Problem Solving:
Able to approach ambiguous problems with curiosity, iterate quickly, and improve designs based on user feedback.
High Ownership:
Takes responsibility for outcomes, communicates proactively, and follows through independently.
Collaboration & Communication:
Comfortable working with engineering, product, and business teams while clearly communicating design decisions.
Commitment:
Available to work full-time from our Bengaluru (HSR) office for the duration of the internship.
Preferred Background
Pursuing or recently completed a degree in
Product Design, Interaction Design, Visual Communication, Engineering, or a related field
.
Strong portfolio demonstrating end-to-end product design projects.
Experience designing SaaS products, dashboards, enterprise software, or web applications.
Familiarity with design systems, usability testing, and information architecture.
Experience creating branding, presentations, marketing collateral, or digital content is a plus.
Previous internship, freelance work, startup experience, or independently shipped products will be highly valued.
Role Details
Bengaluru (HSR), on-site
Role Type:
Full-time Internship
September 2026 to December 2026
₹20,000 to ₹30,000 per month (based on skills and experience)
Founders and Engineering Team
Why Join Antropi
Design at Antropi goes far beyond creating attractive interfaces. You'll help define how people interact with intelligent manufacturing systems that combine robotics, AI, and industrial software.
This is an opportunity to work directly with founders, take ownership of high-impact design problems, and contribute across product design, branding, internal tools, and customer experiences from day one.
You'll build products used by real manufacturing customers, collaborate with a highly technical team, and gain exposure to robotics, AI, enterprise software, and industrial automation.
If you enjoy solving meaningful product problems, thrive in fast-moving environments, and want your work to shape the future of manufacturing,
Antropi is the place to do it.
High-performing interns will also be considered for a
full-time Pre-Placement Offer (PPO)
, making this an opportunity to build not just a portfolio, but a long-term career.",https://www.linkedin.com/jobs/view/4457938059,"₹30,000 / month",web-development,LinkedIn,https://www.linkedin.com/jobs/view/4457938059,False,
React Developer,P99SOFT,"Hyderabad, Telangana, India",B.E / B.Tech,"JavaScript, TypeScript, React, HTML5, CSS3, Tailwind CSS, Redux, Frontend Development","Key Responsibilities
Develop, test, and maintain responsive web applications using React.js and TypeScript
Implement and maintain unit tests using Jest and React Testing Library
Build scalable UI components with micro-frontend architecture
Collaborate with UX/UI designers and backend developers to deliver high-quality solutions
Write clean, modular, and maintainable code following best practices
Integrate RESTful APIs and third-party services
Troubleshoot and debug issues, and optimize performance across platforms
Participate in code reviews, agile ceremonies, and sprint planning
Ensure cross-browser compatibility and mobile responsiveness
Maintain technical documentation and contribute to knowledge sharing
Required Skills
Strong proficiency in React.js, including hooks, lifecycle methods, and state management
Expertise in TypeScript
Solid understanding of JavaScript (ES6+), HTML5, CSS3, and Tailwind CSS
Experience with Redux, React Router, and UI libraries like Material UI or Ant Design
Practical experience with unit testing using Jest and React Testing Library
Familiarity with micro-frontend architecture
Experience integrating and consuming RESTful APIs
Good understanding of Git and version control practices
Hands-on experience with Webpack, Babel, and modern build tools
Familiarity with Agile/Scrum methodologies
Benefits
Competitive salary and performance-based bonuses.
Comprehensive health insurance.
Paid time off and flexible working hours.
Professional development opportunities and support for continuing education. Udemy Learning Licenses to enhance skills and stay up-to-date with the latest technology.
P99soft is an equal-opportunity employer
P99soft is an equal-opportunity employer. At P99soft, we are committed to providing equal employment opportunities regardless of job history, disability, gender identity, religion, race, color, caste, marital/parental status, veteran status, or any other special status. We stand against the discrimination of employees and individuals and are proud to be an equitable workplace that welcomes individuals from all walks of life if they fit the designated roles and responsibilities.
Life@P99soft
At P99soft, we believe in creating a work environment that balances professional excellence with personal well-being. Our vibrant office culture is built on mutual respect, inclusivity, and a shared passion for innovation. We host regular team-building activities, workshops, and social events to foster a sense of community and collaboration among our employees. Join us and be part of a team that values your contributions and supports your growth
About Us
P99soft is a leading IT Services and IT Consulting company dedicated to making our customers' business operations seamless by providing them with digital services and applications using the latest technologies. We are committed to bringing excellence to all our creations. We need passion, empathy, and being customer-focused to achieve technical excellence. We believe in transparency through open communication and work with honesty and integrity while dealing with our customers and partners.
Our Vision:
“To lead digital transformation for our customers, delighting them at every step, while empowering our employees and fostering success.”
Our Mission:
“To attain our objectives within a framework of integrity, transparency, and respect for our clients, employees, partners, and the community, fostering mutual trust and sustainable growth.”
Journey towards digital transformations begins here. Our talented teams help you make informed decisions, enhance operation efficiencies, create state-of-the-art visual interfaces, and design dynamic workflows to bring a better customer experience. Our engineering teams take complete ownership of assigning the right talent and architecting solutions using the latest technologies.
Skills:- React.js, tailwindcss, Redux/Flux, Javascript, Unit testing and TypeScript",https://www.linkedin.com/jobs/view/4457253985,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4457253985,False,
Web Developer Intern,Codeone Technology Pvt ltd,"Pune, Maharashtra, India",B.E / B.Tech / BCA / B.Sc (Freshers / 0-1 Yr),"Python, JavaScript, PHP, React, HTML5, CSS3, Frontend Development, Backend Development","Responsibilities:
Develop and maintain websites/web applications.
Write clean and responsive code.
Work with HTML, CSS, JavaScript.
Assist with frontend/backend development.
Fix bugs and improve website performance.
Collaborate with the development team.
Requirements:
Basic knowledge of HTML, CSS & JavaScript.
Knowledge of React, Node.js, PHP, or Python is a plus.
Good problem-solving and communication skills.
B.Tech/BCA/B.Sc. CS/IT or related background preferred.
Freshers are welcome to apply.",https://in.indeed.com/viewjob?jk=931489939a36f983,Not Disclosed / As per Industry Standards,web-development,Indeed,https://in.indeed.com/viewjob?jk=931489939a36f983,False,
Full Stack Developer,,"Pune, Maharashtra, India",B.E / B.Tech (Freshers / 0-1 Yr),"Frontend Development, Full Stack Development, Backend Development, Git / GitHub, JavaScript, React, Node.js, SQL","What You’ll Do
Learn the fundamentals of full-stack web development.
Work on practical development projects.
Assist in building websites and web applications.
Learn how frontend and backend systems work together.
Explore databases, APIs, and server-side development.
Participate in debugging and improving applications.
Work with modern development tools and technologies.
Collaborate with team members on assigned projects.
Apply the concepts you learn to real-world projects.
Continuously improve your technical and problem-solving abilities.
Who Can Apply?
Students and freshers.
Beginners interested in software development.
Candidates from Computer Science, IT, or related backgrounds.
Candidates from non-technical backgrounds who are genuinely interested in learning development.
Anyone looking to start a career in full-stack development.
Candidates with no prior professional experience are welcome.
Skills & Experience
No prior experience required.
No specific technical skills required.
You do not need to be an expert or already know how to code. We are looking for candidates who have:
Willingness to learn.
Curiosity about technology.
A problem-solving mindset.
Commitment and consistency.
Ability to work and learn with a team.
What You’ll Learn
During the internship, you will get practical exposure to:
Frontend development
Backend development
Databases
APIs
Web application development
Git and GitHub
Debugging and testing
Development workflows
Real-world project development
Why Join?
Beginner-friendly learning environment.
No previous professional experience required.
Practical exposure to real-world projects.
Opportunity to learn directly through development work.
Guidance and mentorship from the team.
Build projects that can strengthen your portfolio.
Understand how software products are developed from idea to implementation.
Important
This internship is focused on learning, practical exposure, and growth. We are not looking for candidates who already know everything—we are looking for people who are willing to learn, build, experiment, and improve.
If you are a beginner who wants to start your journey in full-stack development, you are encouraged to apply.
Benefits:
Flexible schedule",https://in.indeed.com/viewjob?jk=b8fb01977a25cc99,Not Disclosed / As per Industry Standards,web-development,Indeed,https://in.indeed.com/viewjob?jk=b8fb01977a25cc99,False,
Full Stack Developer Intern,,"Pune, Maharashtra, India",B.E / B.Tech (Freshers / 0-1 Yr),"Python, Java, JavaScript, PHP, React, Next.js, Angular, HTML5","What You'll Do
Build and maintain responsive web applications.
Work on both frontend and backend development.
Develop features based on real project requirements.
Write clean, readable, and maintainable code.
Work with APIs, databases, and third-party integrations.
Debug issues and improve application performance.
Collaborate with other developers and team members.
Participate in discussions, reviews, and project planning.
Get hands-on experience working on live industry projects.
What We're Looking For
Basic understanding of HTML, CSS, and JavaScript.
Knowledge of any frontend framework such as React.js, Next.js, or Angular.
Understanding of backend development using Node.js, Python, PHP, Java, or similar technologies.
Basic knowledge of databases such as MySQL, MongoDB, or PostgreSQL.
Familiarity with REST APIs and Git/GitHub.
Good problem-solving and logical thinking skills.
Willingness to learn and experiment with new technologies.
A portfolio, GitHub profile, or personal projects will be a plus.
Don't worry if you don't know everything. We care more about your ability to learn, build things, and solve problems than knowing every technology listed above.
What You'll Get
₹10,000 – ₹20,000 monthly stipend, based on skills and performance.
Hands-on experience with real-world projects.
Opportunity to work with an industry-focused development team.
Mentorship and guidance from experienced professionals.
Exposure to modern web development practices.
Strong projects for your portfolio and resume.
Certificate and internship experience letter upon successful completion.
Opportunity for further association with WeIntern based on performance.
Who Can Apply?
Students, freshers, and aspiring developers who are serious about building a career in web development are encouraged to apply.
If you have built projects, experimented with technologies, or simply enjoy coding and want to work on real problems, we'd love to hear from you.
Apply Now
Join WeIntern and turn your development skills into real industry experience.",https://in.indeed.com/viewjob?jk=bc167588a1327b09,Not Disclosed / As per Industry Standards,web-development,Indeed,https://in.indeed.com/viewjob?jk=bc167588a1327b09,False,
Web Development Intern,Groots Software Technologies Pvt Ltd,"Pune, India (Remote)",B.E / B.Tech / MCA / BCA / B.Sc (Freshers / 0-1 Yr),"JavaScript, PHP, HTML5, CSS3, MySQL, Git / GitHub, Frontend Development, React","Eligibility:
B.Tech/B.E./BCA/MCA/B.Sc. CS
Key Responsibilities
Develop and maintain responsive websites and web applications.
Work with
HTML, CSS, JavaScript, PHP and WordPress
Assist with website customization, debugging, testing, and maintenance.
Develop and integrate new website features.
Ensure websites are responsive, functional, and user-friendly.
Required Skills
Basic knowledge of
HTML, CSS, JavaScript, PHP & WordPress
PHP & WordPress
is mandatory.
Familiarity with
Git/GitHub
is a plus.
Basic understanding of databases such as
MySQL
is an advantage.
Good problem-solving and communication skills.
Willingness to learn and work on real-world projects.
What You Will Gain
Hands-on experience in real-world web development projects.
Practical exposure to development tools and technologies.
Experience working in a professional development environment.
Opportunity to build your technical portfolio.
Mentorship and guidance from experienced team members.
Certificate of Internship upon successful completion.",https://www.linkedin.com/jobs/view/4457771259,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4457771259,False,
ReactJS developer,Infosys,"Pune, Maharashtra, India",B.E / B.Tech,"JavaScript, TypeScript, React, Next.js","Primary skills:Technology->Reactive Programming->react JS,Technology->UI & Markup Language->TypeScript
A day in the life of an Infoscion
As part of the Infosys Delivery team, you will work on implementing designs, developing high quality programs and systems, partnering with our clients to ensure high quality deliverables.
You will create technical artifacts and be the first point of contact in responding to production issues and conducting any technical analysis to arrive at solutions
You will share your learnings from projects through knowledge management initiatives and leverage knowledge from other projects to drive high efficiency and effectiveness
You will be a key contributor to building efficient programs/systems and if you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!
A
d
v
a
n
c
e
d
c
o
n
c
e
p
t
u
a
l
u
n
d
e
r
s
t
a
n
d
i
n
g
o
f
a
t
l
e
a
s
t
o
n
e
P
r
o
g
r
a
m
m
i
n
g
L
a
n
g
u
a
g
e
A
d
v
a
n
c
e
d
c
o
n
c
e
p
t
u
a
l
u
n
d
e
r
s
t
a
n
d
i
n
g
o
f
o
n
e
d
a
t
a
b
a
s
e
a
n
d
o
n
e
O
p
e
r
a
t
i
n
g
S
y
s
t
e
m
U
n
d
e
r
s
t
a
n
d
i
n
g
o
f
S
o
f
t
w
a
r
e
E
n
g
i
n
e
e
r
i
n
g
w
i
t
h
p
r
a
c
t
i
c
e
i
n
a
t
l
e
a
s
t
o
n
e
p
r
o
j
e
c
t
A
b
i
l
i
t
y
t
o
c
o
n
t
r
i
b
u
t
e
i
n
m
e
d
i
u
m
t
o
c
o
m
p
l
e
x
t
a
s
k
s
i
n
d
e
p
e
n
d
e
n
t
l
y
E
x
p
o
s
u
r
e
t
o
D
e
s
i
g
n
P
r
i
n
c
i
p
l
e
s
a
n
d
a
b
i
l
i
t
y
t
o
u
n
d
e
r
s
t
a
n
d
D
e
s
i
g
n
S
p
e
c
i
f
i
c
a
t
i
o
n
s
i
n
d
e
p
e
n
d
e
n
t
l
y
A
b
i
l
i
t
y
t
o
r
u
n
T
e
s
t
C
a
s
e
s
a
n
d
s
c
e
n
a
r
i
o
s
a
s
p
e
r
t
h
e
p
l
a
n
A
b
i
l
i
t
y
t
o
a
c
c
e
p
t
a
n
d
r
e
s
p
o
n
d
t
o
p
r
o
d
u
c
t
i
o
n
i
s
s
u
e
s
a
n
d
c
o
o
r
d
i
n
a
t
e
w
i
t
h
s
t
a
k
e
h
o
l
d
e
r
s
G
o
o
d
u
n
d
e
r
s
t
a
n
d
i
n
g
o
f
S
D
L
C
A
n
a
l
y
t
i
c
a
l
a
b
i
l
i
t
i
e
s
L
o
g
i
c
a
l
t
h
i
n
k
i
n
g
A
w
a
r
e
n
e
s
s
o
f
l
a
t
e
s
t
t
e
c
h
n
o
l
o
g
i
e
s
a
n
d
t
r
e
n
d
s",https://www.linkedin.com/jobs/view/4439492592,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4439492592,False,
Frontend Developer,Capco,"Pune, Maharashtra, India",B.E / B.Tech / BCA / MCA / Any Graduate,"Java, JavaScript, TypeScript, Angular, Frontend Development, CI/CD, Jenkins, Ansible","Key responsibilities
Build and evolve Angular (v15+) applications using TypeScript, following strong engineering and UX practices.
Design and implement reactive UIs using RxJS and an agreed state management approach (e.g., NgRx, ComponentStore, Signals-based patterns where appropriate).
Own application structure and technical design: modules/components, shared libraries, dependency management, and performance optimisation.
Implement and maintain routing, including route guards, and HTTP interceptors for cross-cutting concerns (auth headers, error handling, telemetry, etc.).
Produce high-quality automated tests (unit/integration) and maintain healthy test coverage and quality gates.
Collaborate with APIs and back-end teams to integrate services and define contracts (OpenAPI where applicable).
Contribute to CI/CD ways of working: branching strategies, code reviews, static analysis, and release practices.
Troubleshoot production issues, perform root-cause analysis, and drive preventative improvements.
Mentor other engineers and raise the bar on front-end engineering practices.
Required technical skills (core)
Strong commercial experience as a TypeScript developer.
Proven hands-on experience with Angular v15+ (components, modules, DI, change detection, forms).
Solid knowledge of reactive programming (RxJS) and state management approaches.
Experience implementing Angular Routing, Guards, and Interceptors.
Strong experience with testing frameworks in Angular/JavaScript (e.g., Jasmine/Jest, Karma, Testing Library) and best practices for testable design.
Ability to design/architect independently: make sensible trade-offs, document decisions, and drive implementation.
Proficient with Git (branching, PR workflows, resolving conflicts).
Beneficial (nice-to-have) skills
OpenAPI v3 modelling and working contract-first with API definitions.
Java 8+ development exposure (helpful for full-stack collaboration and troubleshooting).
BDD with Cucumber (JVM) and writing executable specifications.
UI test automation using Selenium (Java).
CI/build automation with Jenkins.
Automated deployment using Ansible.
Non-technical skills / behaviors
Clear communicator who can explain technical choices to both engineers and non-engineers.
Strong ownership mindset: proactive in identifying risks, improving quality, and unblocking delivery.
Collaborative team player who values inclusive working and constructive feedback.
Comfortable working in agile delivery (Scrum/Kanban) with continuous improvement.",https://www.linkedin.com/jobs/view/4459695675,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4459695675,False,
UI/UX Developer | UI/UX Design + Front-End Development,IT Consulting LLP,"Pune, Maharashtra, India",B.E / B.Tech,"JavaScript, React, Vue.js, HTML5, CSS3, Tailwind CSS, Bootstrap, UI/UX Design","Key Responsibilities
Conduct user research and understand user needs, workflows and business requirements.
Create user flows, wireframes, prototypes and high-fidelity UI designs.
Design intuitive, responsive and user-friendly web interfaces.
Translate Figma/UI designs into functional front-end interfaces.
Develop responsive interfaces using
HTML, CSS and JavaScript
.
Work closely with product, UX and development teams to ensure accurate implementation.
Maintain consistency through reusable UI components and design systems.
Ensure responsive, accessible and cross-browser compatible interfaces.
Continuously improve the user experience based on feedback and usability insights.
What We’re Looking For
Experience in
UI/UX Design, UI Development or UI/UX Development
.
Strong hands-on experience with
Figma, wireframing, prototyping and UX design
.
Good knowledge of
HTML, CSS and JavaScript
– this is mandatory.
Ability to independently
design an interface and implement the same using front-end code
.
Understanding of responsive web design and UI development.
Vue.js is an added advantage
.
Experience with Bootstrap or Tailwind CSS will be an advantage.
Strong understanding of usability, visual hierarchy and user-centered design.
Relevant
UI/UX / Web / Front-End certification
is preferred/required as per role criteria.
Who Should Apply?
This Role Is Ideal For
UI/UX Developers
UI Developers with strong UI/UX experience
UX Engineers
Front-End Developers with strong UI/UX/Figma experience
UI/UX Designers who also have solid hands-on HTML, CSS and JavaScript coding experience
Pure UI/UX Designer profiles without hands-on front-end coding experience would not be suitable for this position.
If you enjoy both
designing great user experiences and coding those experiences into responsive interfaces
, we'd love to hear from you.
Skills: css,react.js,figma,tailwind css,javascript,bootstrap,front end,html",https://www.linkedin.com/jobs/view/4458389125,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4458389125,False,
Full Stack Developer Intern,Bargad,"Mumbai, Maharashtra, India",CS / IT / Engineering Graduate (Freshers / 0-1 Yr),"Python, JavaScript, Kotlin, React, Frontend Development, Full Stack Development, Backend Development, Node.js","Requirements
Strong knowledge of React.js and React native.
Experience with Node.js, Fast API and REST APIs.
Good understanding of PostgreSQL, SQL, and Database Design.
Good knowledge of API Testing like Postman etc.
Basic knowledge of Python, AI/ML, and Data Science concepts.
Familiarity with Git/GitHub, Linux, and API integration.
Understanding of Data Structures, Algorithms, and OOP concepts.
Strong problem-solving, debugging, and analytical skills.
Good communication and teamwork abilities.
Ability to work in a fast-paced startup environment.
Willingness to learn new technologies and take ownership of assigned tasks.
Good to Know
Basic understanding of Android App Development using Kotlin.
Candidates based in Mumbai are preferred/eligible to apply.
Experience in integrating Mobile SDKs, APIs, and Backend Services within Android applications.
Familiarity with Docker, Fast API, Redis, and Cloud Platforms.
Benefits:
Paid time off",https://in.indeed.com/viewjob?jk=0695af97023686fb,Not Disclosed / As per Industry Standards,web-development,Indeed,https://in.indeed.com/viewjob?jk=0695af97023686fb,False,
Full-Stack Developer,WSP in India,"Mumbai, Maharashtra, India",B.E / B.Tech,"Python, JavaScript, React, Angular, Vue.js, HTML5, CSS3, Frontend Development","Responsibilities
Design, develop, and maintain end-to-end web applications
Build responsive, accessible, and high-performance frontend interfaces
Develop backend services, APIs, and database structures using modern frameworks (e.g., Django or similar)
Integrate third-party services, APIs, and cloud components
Collaborate with UX/UI designers and product teams to implement user-centered features
Optimize applications for performance, reliability, and scalability
Troubleshoot and resolve software defects and integration issues
Participate in Agile workflows, sprint planning, and Jira-based task tracking
Conduct code reviews and maintain engineering best practices
Maintain clear technical documentation and system architecture notes
Qualifications
Bachelor’s degree in Computer Science, Engineering, or equivalent practical experience
Proven experience as a Full-Stack Developer or similar role
Strong proficiency in HTML5, CSS3, and JavaScript
Experience with modern frontend frameworks (e.g., React, Vue.js, or Angular)
Backend development experience using Python (Django) or comparable frameworks
Experience building and consuming RESTful APIs
Hands-on experience with relational or NoSQL databases
Familiarity with Git, CI/CD workflows, and Agile methodologies
Experience using Jira or similar issue tracking tools
Strong understanding of modern software design principles
Excellent problem-solving and communication skills
Nice to Have
Experience integrating 3D models or interactive graphics into web or application environments (e.g., WebGL, Three.js, or similar technologies)
Experience working with cloud platforms (Azure, AWS, or GCP)
Familiarity with containerization tools such as Docker
Experience contributing to scalable production systems
BGV:
Employment with WSP India is subject to the successful completion of a background verification (“BGV”) check conducted by a third-party agency appointed by WSP India.
Candidates are advised to ensure that all information provided during the recruitment process — including documents uploaded — is accurate and complete, both to WSP India and its BGV partner”.
About Us
WSP is one of the world's leading professional services consulting firms. We are dedicated to our local communities and propelled by international brainpower. We are technical experts and strategic advisors including engineers, technicians, scientists, architects, planners, surveyors and environmental specialists, as well as other design, program and construction management professionals. We design lasting solutions in the Transportation & Infrastructure, Property & Buildings, Earth & Environment, Power & Energy, Resources and Industry sectors, as well as offering strategic advisory services. Our talented people around the globe engineer projects that will help societies grow for lifetimes to come.
With approximately
4,000 talented people
across 3 locations (Noida, Bengaluru & Mumbai offices) in India and more than
73,000 globally
, in 550
offices across 40 countries
, we engineer projects that will help societies grow for lifetimes to come.
At “WSP” we draw on the diverse skills and capabilities of our employees globally to compete for the most exciting and complex projects across the world and bring the same level of expertise to our local communities. We are proud to be an international collective of innovative thinkers who work on the most complex problems. Uniﬁed under one strong brand, we use our local expertise, international reach and global scale to prepare our cities and environments for the future, connect communities and help societies thrive in built and natural ecosystems. True to our guiding principles, our business is built on four cornerstones:
Our People, Our Clients, Our Operational Excellence and Our Expertise.
www.wsp.com
We are
Passionate people doing purposeful and sustainable work that helps shape our communities and the future.
A collaborative team that thrives on challenges and unconventional thinking.
A network of experts channeling our curiosity into creating solutions for complex issues.
Inspired by diversity, driven by inclusion, we work with passion and purpose.
Working with Us
At WSP, you can access our global scale, contribute to landmark projects and connect with the brightest minds in your field to do the best work of your life. You can embrace your curiosity in a culture that celebrates new ideas and diverse perspectives. You can experience a world of opportunity and the chance to shape a career as unique as you.
Our Hybrid Working Module
With us, you can operate in a flexible, agile, yet structured work environment and follow a Hybrid Work Model.
Maximize collaboration.
Maintain product quality and cultural integrity.
Balance community, collaboration, opportunity, productivity, and efficiency.
Health, Safety and Wellbeing
Our people are our greatest asset, and we prioritize a safe work environment. Health, safety, and wellbeing are integral to our culture, with each of us accountable for fostering a safe workplace through our “Making Health and Safety Personal” initiative. Our Zero Harm Vision drives us to reduce risks through innovative solutions, earning recognition for our global health and safety practices with the prestigious RoSPA Health and Safety Awards for six consecutive years.
Inclusivity and Diversity
WSP India is dedicated to fostering a sustainable and inclusive work environment where our greatest strength - Our People -feel valued, respected, and supported. We ensure an unbiased approach in hiring, promotion, and performance evaluation, regardless of age, gender identity, race, religion, sexual orientation, marital status, physical ability, education, social status, or cultural background.
Imagine a better future for you and a better future for us all.
Join our close-knit community of over 73,300 talented global professionals dedicated to making a positive impact. Together, we can make a difference in communities both near and far.
With us, you can.
Apply today.
NOTICE TO THIRD PARTY AGENCIES:
WSP does not accept unsolicited resumes from recruiters, employment agencies, or other staffing services. Unsolicited resumes include any resume or hiring document sent to WSP in the absence of a signed Service Agreement where WSP has expressly requested recruitment/staffing services specific to the position at hand. Any unsolicited resumes, including those submitted to hiring managers or other business leaders, will become the property of WSP and WSP will have the right to hire that candidate without reservation – no fee or other compensation will be owed or paid to the recruiter, employment agency, or other staffing service.",https://www.linkedin.com/jobs/view/4446222401,Not Disclosed / As per Industry Standards,web-development,LinkedIn,https://www.linkedin.com/jobs/view/4446222401,False,
SEO Executive,First Web Development,"Jaipur, Rajasthan, India",B.E / B.Tech / BCA / MCA / Any Graduate,SEO,"First Web Development Provides Designing, Development, Consulting And Marketing Solutions in Software Development, Mobile App Development, Website Design & Development, Graphic Design.
Role Overview & Responsibilities
• Contribute to the development, optimization, and scaling of software solutions as a SEO Executive.
• Design clean, maintainable architecture using: SEO.
• Collaborate closely with product managers, tech leads, and peer engineers.
Key Technical Stack & Skills
• SEO
• Clean code principles and modern development workflows.",https://www.instahyre.com/job-292297-seo-executive-at-first-web-development-jaipur,Not Disclosed / As per Industry Standards,web-development,Instahyre,https://www.instahyre.com/job-292297-seo-executive-at-first-web-development-jaipur,False,
Fullstack Developer,Open Hearing,"Bangalore, Karnataka, India",B.E / B.Tech / BCA / MCA / Any Graduate,"Java, React.js, JavaScript, Spring, React Native","Role Overview & Responsibilities
• Contribute to the development, optimization, and scaling of software solutions as a Fullstack Developer.
• Design clean, maintainable architecture using: Java, React.js, JavaScript, Spring, React Native.
• Collaborate closely with product managers, tech leads, and peer engineers.
Key Technical Stack & Skills
• Java, React.js, JavaScript, Spring, React Native
• Clean code principles and modern development workflows.",https://www.instahyre.com/job-440527-fullstack-developer-at-open-hearing-bangalore,Not Disclosed / As per Industry Standards,web-development,Instahyre,https://www.instahyre.com/job-440527-fullstack-developer-at-open-hearing-bangalore,False,
.NET Developer,Cognizant,"Hyderabad, Telangana, India",CS / IT / Engineering Graduate,".NET, ASP.NET, Angular, C#, C++, JavaScript","Role Overview & Responsibilities
• Contribute to the development, optimization, and scaling of software solutions as a .NET Developer.
• Design clean, maintainable architecture using: .NET, ASP.NET, Angular, C, C++, JavaScript.
• Collaborate closely with product managers, tech leads, and peer engineers.
Key Technical Stack & Skills
• .NET, ASP.NET, Angular, C, C++, JavaScript
• Clean code principles and modern development workflows.",https://www.instahyre.com/job-430425-dot-net-developer-at-cognizant-hyderabad,Not Disclosed / As per Industry Standards,software-development,Instahyre,https://www.instahyre.com/job-430425-dot-net-developer-at-cognizant-hyderabad,False,
Software Development Engineer - 3,Dextr AI,"Bangalore, Karnataka, India",B.E / B.Tech / BCA / MCA / Any Graduate,"Golang, Node.js, Python, Agentic AI, Generative AI","Role Overview & Responsibilities
• Contribute to the development, optimization, and scaling of software solutions as a Software Development Engineer - 3.
• Design clean, maintainable architecture using: Golang, Node.js, Python, Agentic AI, Generative AI.
• Collaborate closely with product managers, tech leads, and peer engineers.
Key Technical Stack & Skills
• Golang, Node.js, Python, Agentic AI, Generative AI
• Clean code principles and modern development workflows.",https://www.instahyre.com/job-440804-software-development-engineer-3-at-dextr-ai-bangalore,Not Disclosed / As per Industry Standards,web-development,Instahyre,https://www.instahyre.com/job-440804-software-development-engineer-3-at-dextr-ai-bangalore,False,
SDET - Backend,thinkify.io,"Bangalore, Karnataka, India",CS / IT / Engineering Graduate,"Appium, Automation Testing, Big Data, C++, Charles Proxy, Java, JavaScript, Mobile Apps Testing, Python, REST Assured, Ruby, SDET, Selenium","Thinkify is an IT company providing various services of UI/UX Design, Dev Ops, Mobile, Test Automation, and Web Development. Some of their major clients include Swiggy, Nestaway, Infoworks, and Zoomcar.
Role Overview & Responsibilities
• Contribute to the development, optimization, and scaling of software solutions as a SDET - Backend.
• Design clean, maintainable architecture using: Appium, Automation Testing, Big Data, C++, Charles Proxy, Java, JavaScript, Mobile Apps Testing, Python, REST Assured, Ruby, SDET, Selenium.
• Collaborate closely with product managers, tech leads, and peer engineers.
Key Technical Stack & Skills
• Appium, Automation Testing, Big Data, C++, Charles Proxy, Java, JavaScript, Mobile Apps Testing, Python, REST Assured, Ruby, SDET, Selenium
• Clean code principles and modern development workflows.",https://www.instahyre.com/job-16894-sdet-backend-at-thinkify-2-bangalore,Not Disclosed / As per Industry Standards,software-development,Instahyre,https://www.instahyre.com/job-16894-sdet-backend-at-thinkify-2-bangalore,False,
